Text	Screen Name	UTC	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type
"If I didn't think this was the best thing to do for working families, I would not be doing it." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:43:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"We've got to fight for trade that benefits our workers—on our terms." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:41:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"I've been fighting income inequality since before it was cool." —President Obama	BarackObama	2015-04-23T21:39:18.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"My entire presidency has been about helping working families." —President Obama	BarackObama	2015-04-23T21:37:19.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"The status quo isn't working for our workers." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:35:21.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"It's not just good for our businesses, it's good for our workers." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:33:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"It's the most progressive trade agreement in our history." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:32:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"We want to make sure we win the future. That's what America is about." —President Obama	BarackObama	2015-04-23T21:31:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"America needs to write the rules of the global economy. We can't leave it to somebody else." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:28:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"This set of trade agreements that we're looking at is vital to middle-class economics." —President Obama #LeadOnTrade	BarackObama	2015-04-23T21:25:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Today, more than 16 million Americans have gained the security of health insurance." —President Obama	BarackObama	2015-04-23T21:22:46.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I'm proud of all of you, and I hope all of you are proud of what we've done together." —President Obama to @OFA supporters	BarackObama	2015-04-23T21:20:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	1	
"You guys sound fired up!" —President Obama at the @OFA Spring Summit	BarackObama	2015-04-23T21:17:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	1	
LIVE on @OFA #Periscope: President Obama is speaking at the 2015 Spring Summit. http://t.co/j3cxgyiH9q	BarackObama	2015-04-23T21:13:53.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t4rq 	1	1	
You won't want to miss this. http://t.co/FPV0VEwFAz	BarackObama	2015-04-23T20:12:06.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Here’s a reminder from @GinaEPA of a few challenges the EPA has conquered in the past: http://t.co/voNhiOhjX6 #ActOnClimate	BarackObama	2015-04-23T18:16:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4nT 	1	1	
Apply to be an @OFA fellow today to make a difference in your community: http://t.co/CouTSgfZJR	BarackObama	2015-04-23T16:49:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4nR 	0	1	
#ClimateChangeIsReal. So is President Obama's 3-point game. http://t.co/M27bxCqJSG	BarackObama	2015-04-22T22:24:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
"We are blessed with the most beautiful God-given landscape in the entire world ... We have to be good stewards for it." —President Obama	BarackObama	2015-04-22T19:38:15.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"This is not some impossible problem that we cannot solve. We can solve it if we have the political will." —President Obama #ActOnClimate	BarackObama	2015-04-22T19:35:22.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"No matter who you are, no matter where you live, our parks ... are your birthright as Americans."  —President Obama  #FindYourPark	BarackObama	2015-04-22T19:32:49.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Every dollar invested in the National Park Service generates $10 for the American economy. That's a good investment." —President Obama	BarackObama	2015-04-22T19:30:44.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Climate change can no longer be denied. It can't be edited out. It can't be omitted from the conversation." —President Obama #ActOnClimate	BarackObama	2015-04-22T19:28:40.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"The Pentagon says that climate change poses an increasing set of risks for global security." —President Obama #ActOnClimate	BarackObama	2015-04-22T19:27:05.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"If we don't act, there may not be an Everglades as we know it." —President Obama #ActOnClimate	BarackObama	2015-04-22T19:25:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"I can't think of a better way to spend Earth Day than in one of our greatest national treasures, the Everglades." —President Obama	BarackObama	2015-04-22T19:23:32.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: President Obama is discussing the threat climate change poses to our economy and to the world. http://t.co/nDOE0KVHhz #ActOnClimate	BarackObama	2015-04-22T19:19:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4qh 	1	0	
Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change: http://t.co/glIczQiYfn	BarackObama	2015-04-22T18:55:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d4Sn 	0	0	
#ClimateChangeIsReal. So is the historic agreement between the U.S. and China last fall to cut carbon pollution.	BarackObama	2015-04-22T17:00:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
#ClimateChangeIsReal. So are the actions President Obama is taking to tackle it. http://t.co/63jKisj8ZS	BarackObama	2015-04-22T15:17:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica. http://t.co/Dci4g4QwsJ	BarackObama	2015-04-21T21:30:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		2	0	photo
Help organizers from across the country get the training needed to take their skills to the next level: http://t.co/6NX665t21s	BarackObama	2015-04-21T17:32:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a4UZ 	0	0	
If you want to take your organizing skills to the next level, this is for you—apply to be an @OFA fellow now: http://t.co/FFhKAq62My	BarackObama	2015-04-21T14:44:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i4r0 	0	1	
WATCH: This is why it's important for the United States to #LeadOnTrade. http://t.co/bmJHjXkf7M	BarackObama	2015-04-20T21:31:59.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4pH 	1	0	
"This week, we embrace our cherished lands and waters, and celebrate the ways they enrich our nation." —President Obama #FindYourPark	BarackObama	2015-04-20T16:57:43.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Let us seize this opportunity to experience all our great outdoors has to offer." —President Obama #FindYourPark http://t.co/Ars1nVGcxF	BarackObama	2015-04-20T15:51:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
"Climate change can no longer be denied—or ignored." —President Obama http://t.co/afKE8Uxnt7 #ActOnClimate	BarackObama	2015-04-18T19:14:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d4PC 	1	0	
WATCH: In the weekly address, President Obama talks about his commitment to #ActOnClimate. http://t.co/xLlvacwHd6	BarackObama	2015-04-18T16:11:10.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e4NL 	1	0	
ICYMI: Check out the full video from the #ObamaTownHall on equal pay, child care, and more. http://t.co/GKwVmVibqs	BarackObama	2015-04-17T19:04:34.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a4Qe 	1	0	
This article debunks six big myths on climate change: http://t.co/mjYayX3jFc (h/t @goodhousemag) #ActOnClimate	BarackObama	2015-04-17T17:19:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s4nl 	1	1	
"We shouldn't have to choose between rewarding work and raising a family." —President Obama	BarackObama	2015-04-16T18:37:01.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Things like paid leave, paid sick days, child care, equal pay—these are family issues and these are economic issues." —President Obama	BarackObama	2015-04-16T18:32:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Anything that holds women back holds back the entire country." —President Obama #EqualPayNow	BarackObama	2015-04-16T18:29:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Ensuring equal pay for women is a no-brainer." —President Obama #EqualPayNow	BarackObama	2015-04-16T18:26:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Because our workplaces have changed, we have to change with them." —President Obama #EqualPayNow	BarackObama	2015-04-16T18:24:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"I believe in broad-based economic growth ... that's why we call it middle-class economics." —President Obama	BarackObama	2015-04-16T18:22:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"We all have a part to play to make sure that everybody's got a fair shot in this society." —President Obama	BarackObama	2015-04-16T18:17:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families. http://t.co/e9t2hvc52w	BarackObama	2015-04-16T18:14:01.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b4Qa 	0	0	
Tune in at 2:10 p.m. ET to watch President Obama celebrate Americans who are fighting for working families: http://t.co/FyHSlZhl0t	BarackObama	2015-04-16T17:56:44.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f4m9 	0	0	
Happy #NationalHighFiveDay! http://t.co/HkSzyr0rOK	BarackObama	2015-04-16T16:38:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project. http://t.co/JGC1BdKpC9	BarackObama	2015-04-16T15:33:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c4Mt 	0	0	
LIVE: President Obama is speaking with @BlogHer and @SheKnows about equal pay, paid leave, and more. http://t.co/vR4uGzsRC4 #ObamaTownHall	BarackObama	2015-04-15T18:52:38.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/a4Po 	1	2	
It's time for everyone to see equal pay and child care as the economic priorities they are: http://t.co/sGaSHqftr3 #ObamaTownHall	BarackObama	2015-04-15T17:54:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4jd 	1	0	
Don't miss today's #ObamaTownHall with @BlogHer and @SheKnows in Charlotte at 2:35 p.m. ET: http://t.co/jMtwsdy1Pa	BarackObama	2015-04-15T15:53:45.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s4mR 	1	2	
"When women succeed, America succeeds." —President Obama #EqualPayNow	BarackObama	2015-04-14T17:38:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
It's time. #EqualPayNow http://t.co/B3HbBxmMqw	BarackObama	2015-04-14T15:03:47.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Climate change deniers are running out of excuses. #ActOnClimate http://t.co/guYIY2dyBQ	BarackObama	2015-04-13T22:44:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Another reason Americans are #BetterWithObamacare: http://t.co/fYHgfyVtVr	BarackObama	2015-04-13T19:22:03.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s4kS 	1	0	
"Two years of community college should become as free and as universal as high school is today." —@VP Joe Biden http://t.co/opmfnUAWDs	BarackObama	2015-04-11T19:22:32.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j4da 	0	1	
In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22	BarackObama	2015-04-11T16:58:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j4da 	0	1	
WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z	BarackObama	2015-04-10T21:07:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s4hM 	0	0	
President Obama is working with Caribbean leaders to make clean energy a priority. Find out how: http://t.co/yV5BPa2ARo #SwitchToClean	BarackObama	2015-04-10T17:45:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i4gF 	1	0	
Retweet if you agree: We have to #ActOnClimate now. http://t.co/KOWM1nnGUu	BarackObama	2015-04-10T15:55:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Read how one organizer found his inspiration to take action: http://t.co/nvHicvu8gt	BarackObama	2015-04-09T20:50:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4ey 	0	0	
"16 million people or more have health insurance that didn't have it before." —President Obama on #Obamacare http://t.co/KR6QXo5xfY	BarackObama	2015-04-09T17:11:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h4fH 	1	0	
Check out these great photos from this year's #EasterEggRoll: http://t.co/IAksXloAMV #TBT http://t.co/0jfTpkAHxQ	BarackObama	2015-04-09T14:57:51.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/h4fC 	2	0	photo
Man-made climate change is happening, and it's a real threat to public health. Read more here: http://t.co/jJu6MMUMSJ	BarackObama	2015-04-08T21:22:33.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f4fr 	0	0	
Today marks an important milestone for civil rights. Read more from @vj44: http://t.co/fJaRbBGnXI	BarackObama	2015-04-08T17:19:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4fy 	0	1	
The White House is expanding "Take Our Daughters and Sons to Work Day" to kids who don't have a workplace to visit: http://t.co/6z72bEWXvp	BarackObama	2015-04-08T14:59:20.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4eY 	0	0	
Now is the time to #ActOnClimate. http://t.co/drhUfpXrZN	BarackObama	2015-04-07T19:53:30.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
Read how President Obama is working to minimize public health risks from climate change: http://t.co/BoQnDZybWS #ActOnClimate	BarackObama	2015-04-07T16:55:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/p4k2 	1	0	
The House's budget is based on trickle-down economics that have failed working families. See how it could affect you: http://t.co/2xy4ix5djd	BarackObama	2015-04-07T15:28:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e4G8 	0	0	
Happy #OpeningDay. http://t.co/j6kwxAzPXU	BarackObama	2015-04-06T21:43:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
This would be huge for working families: http://t.co/BKRQaGssZk #LeadOnLeave	BarackObama	2015-04-06T18:48:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4fU 	1	0	
Today is the 137th White House Easter Egg Roll. Check out the celebration here: http://t.co/bX6GW7zBjM #GimmeFive	BarackObama	2015-04-06T14:55:36.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/e4Fx 	1	0	
WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY	BarackObama	2015-04-04T15:20:54.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t4dU 	0	0	
"From my family to yours, Chag Sameach." —President Obama http://t.co/l500BWYpEl	BarackObama	2015-04-03T22:21:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
The President is launching an initiative to train 75,000 Americans—including veterans—to join the solar workforce: http://t.co/z6yBNOiXPa	BarackObama	2015-04-03T18:58:22.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j4b6 	0	0	
"We've got to lead by example, invest in the future, train our workers to get jobs in the clean energy economy." —President Obama	BarackObama	2015-04-03T17:16:57.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"We've got to be relentless in our work to grow the economy and create new jobs." —President Obama	BarackObama	2015-04-03T17:11:36.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Since I took office, solar electricity has gone up twenty-fold." —President Obama #ActOnClimate	BarackObama	2015-04-03T17:10:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
LIVE: President Obama is in Utah talking about training American workers for clean energy jobs. http://t.co/tVLVPOQw7v #ActOnClimate	BarackObama	2015-04-03T17:02:49.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/t4d0 	1	0	
Tune in at 1 p.m. ET to watch President Obama at Hill Air Force Base in Utah discuss the importance of clean energy: http://t.co/Y3HEZM9ekz	BarackObama	2015-04-03T16:37:58.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d4Gj 	0	0	
Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.	BarackObama	2015-04-03T13:46:23.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: President Obama is speaking in Louisville, Kentucky, about the economy. http://t.co/P1uPeIHzQK	BarackObama	2015-04-02T22:15:04.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/r4cV 	0	0	
Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN	BarackObama	2015-04-02T21:18:00.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d4Fs 	0	0	
We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm	BarackObama	2015-04-02T20:14:26.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU	BarackObama	2015-04-02T18:30:30.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/j4Xv 	0	0	
This 9-year-old girl stood up for what she believes in, and then got a letter back from the President: http://t.co/PmeH355GJu	BarackObama	2015-04-02T15:14:55.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b4Gc 	0	0	
Read how #Obamacare is a major reason why we’ve seen an estimated 50,000 fewer preventable patient deaths: http://t.co/DbLeHw8uk0	BarackObama	2015-04-01T21:57:11.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4WG 	1	0	
Renewable energy investments are up 17 percent globally from 2013. Read more: http://t.co/u7EMZHKmXW	BarackObama	2015-04-01T19:22:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d4BT 	0	0	
The budget resolutions Congress passed would devastate programs millions of middle-class families rely upon. http://t.co/r3sFun6Xc5	BarackObama	2015-04-01T17:38:14.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	photo
Climate change is a global problem. Here's another step towards solving it: http://t.co/4VapHLCqo4 #ActOnClimate	BarackObama	2015-04-01T15:43:03.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f4W9 	1	0	
Get ready for the final sprint. You have until midnight to enter ... Go! http://t.co/XMBLzQanJW http://t.co/x76RVF9j9l	BarackObama	2015-03-31T22:56:56.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b4EM 	0	0	photo
This shouldn't be a debate. #ActOnClimate http://t.co/0seYdeb81r	BarackObama	2015-03-31T20:06:43.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	photo
You could talk about anything—even compare jump shots. Enter now: http://t.co/7MlSY6kPWU http://t.co/gohG6pr0Hj	BarackObama	2015-03-31T17:55:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b4D7 	0	0	photo
Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF	BarackObama	2015-03-31T15:51:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/i4Tl 	0	0	
Stay calm, but act fast: There's one day left to enter for the chance to meet President Obama. http://t.co/gKX4B990RC http://t.co/Daxot5WWkW	BarackObama	2015-03-30T21:53:34.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/c47n 	0	0	photo
Another nation commits to #ActOnClimate—Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo	BarackObama	2015-03-30T20:37:41.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/d47w 	1	0	
Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes	BarackObama	2015-03-30T19:09:31.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4Qa 	0	0	photo
LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B	BarackObama	2015-03-30T16:16:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4MG 	0	0	
"Protecting working Americans’ paychecks shouldn’t be a partisan issue." —President Obama http://t.co/tpyzuZj5Jz	BarackObama	2015-03-28T19:36:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4Kc 	0	0	
WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz	BarackObama	2015-03-28T18:13:00.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4Kc 	0	0	
You've got this: http://t.co/l8zQYngoOn http://t.co/Iue5qqR3Lu	BarackObama	2015-03-28T16:44:12.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/b45Q 	0	0	photo
Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH	BarackObama	2015-03-27T19:15:37.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/s4MQ 	0	0	photo
"Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice." —President Obama	BarackObama	2015-03-27T17:46:29.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	1	
Wouldn't it be nice to fly to D.C. to meet President Obama? Here's your chance: http://t.co/0GFAvXmTl2	BarackObama	2015-03-27T15:07:39.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/g4Gw 	0	0	
If you believe in this grassroots movement for change, make an investment in its future—chip in today: http://t.co/2Uya7GsZR7	BarackObama	2015-03-26T23:26:55.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/q4J2 	0	0	
"There's nothing we can't do if the American people decide it's time." —President Obama	BarackObama	2015-03-26T21:00:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot." —President Obama	BarackObama	2015-03-26T20:57:55.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Wall Street reform, what we passed five years ago, is protecting working families and taxpayers." —President Obama	BarackObama	2015-03-26T20:55:35.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I want to invest in basic research so the jobs and industry of the future take root here." —President Obama	BarackObama	2015-03-26T20:53:18.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"The deficit has come down by two-thirds since I've been president." —President Obama	BarackObama	2015-03-26T20:51:27.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"I want to put more people back to work—rebuilding our roads and our bridges, modern ports, faster trains, faster internet" —President Obama	BarackObama	2015-03-26T20:50:08.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"These ideas are not about ideology—the reason we proposed these ideas is because we know they work." —President Obama	BarackObama	2015-03-26T20:42:43.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"Two years of community college should be as free and universal as high school is today." —President Obama #CollegeOpportunity	BarackObama	2015-03-26T20:41:24.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"Thanks to the hard work of the American people, America's coming back." —President Obama	BarackObama	2015-03-26T20:38:13.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
"More than 16 million Americans have gained the security of health insurance." —President Obama #BetterWithObamacare	BarackObama	2015-03-26T20:36:58.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		1	0	
"In America, if you work hard, you can get ahead." —President Obama	BarackObama	2015-03-26T20:32:17.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet		0	0	
LIVE: President Obama is speaking about the economy at Lawson State Community College in Birmingham, Alabama. http://t.co/TERXv0teTo	BarackObama	2015-03-26T20:27:07.000Z	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Tweet	http://ofa.bo/f4Kq 	0	0	
